dataset,split,sample_id,method,rule_leakage,judge_leakage,final_leakage,leakage_conflict,judge_leakage_coverage,leakage_matched_rules,leakage_hit_count
bridge,test,bridge:08e604989d3cfc56a7b8,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:08e604989d3cfc56a7b8,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:08e604989d3cfc56a7b8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:08e604989d3cfc56a7b8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:08e604989d3cfc56a7b8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0f738dbcbbabf0f358eb,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ours_full,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:03284f2544d557233213,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ours_full,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:0f0845709cf41aa95e30,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1a9323a566ce85756fa6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:4886fa3486d224920b8a,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:4011b6f44d6b3b6987f5,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:7ad08db27f8650d887bf,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ours_full,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:02ff1d5803b88b5917d6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ours_full,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:093d4d27833b6c344607,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ours_full,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:10dd77c3c62c4e896d0e,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ours_full,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:0425c5acd7560aec7907,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ours_full,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:107e0e82e1b2fb844d3c,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1d467759fc46b3d0d145,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:89ce8668800d91dadd27,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:18abe2a298aee7a66fc8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:3dbd12fc80c10299a863,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ours_full,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:032d09cbb176eb39291e,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0afc0f871f2451f46241,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ours_full,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:114c1476131bcd6dc95a,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ours_full,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:045b86fb0fb69d042266,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1189fde22ee18c3c7d51,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1d47ddc28e2da95cea97,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
