dataset,split,sample_id,method,rule_leakage,judge_leakage,final_leakage,leakage_conflict,judge_leakage_coverage,leakage_matched_rules,leakage_hit_count
bridge,test,bridge:0c6482ce5ac464be849f,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ours_full,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ours_full,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ours_full,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0d3d8124e23241eadba6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ours_full,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:13abb49505adafae35e6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ours_full,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:08add1a7162c43c0a4c7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1786764e999e2f281eed,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ours_full,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:217322f55376e43cbd76,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:e2c200fd585cdc7faef8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:edab2b7253a357d3e2cc,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:9fc6684f566d95b45040,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ours_full,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:07582311afff4585371f,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0e48934231012731a20e,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ours_full,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:13e0475fa3c4ebcc8d95,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ours_full,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:09e259ea4d743fbdf988,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ours_full,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:179e1ded4707147442fc,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ours_full,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:22b429da1951dc7dbc90,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
